"CIF_ID","TRAN_DATE_BAL"
"0156549",50130.8
"0310613",2616.56
"0326124",1427487.85
"0342069",109152.52
"0178935",2694.8
"0056321",212481.08
"0198810",456202.41
"0229869",60500.03
"0319810",0
"0343735",31402.86
"0323986",2000.7
"0280599",160
"0181163",70559.22
"0074512",1546.97
"0353054",153.38
"0353054",0.05
"0354569",114808.8
"0354943",19309.75
"0023301",1292.26
"0311309",58816.4
"0089496",3662.62
"0315228",26.93
"0029489",316004.738
"0200978",82240.49
"0227107",66722.7
"0167106",1277
"0303468",266.73
"0152717",416.533
"0056321",424
"0354632",2467.8
"0046705",116690.46
"0192348",1317398.78
"0031752",454229
"0353954",20703.5
"0064193",1203.7
"0085568",4965
"0340114",11448.15
"0059064",34860.11
"0281797",13758.18
"0287275",47556.92
"0332721",29687.65
"0168282",20743.8
"0339005",129009
"0295368",64491
"0326729",6220
"0331296",1628.4
"0342559",20516.2
"0082396",1507
"0096678",11132.62
"0096678",5168.62
"0310180",113659
"0064284",0
"0189132",17354.8
"0314542",16300
"0314542",28336
"0132434",16584.32
"0097168",64621.98
"0164232",6906.47
"0200882",60081.88
"0281797",12758.18
"0287275",31664.2
"0332721",27337.65
"0168282",19743.8
"0339005",109
"0138347",20257.21
"0111438",160437.22
"0288071",44510
"0314235",65.13
"0169881",151.65
"0061574",20497.42
"0061574",25533.42
"0100918",139132.9
"0321204",604.26
"0292697",40886
"0292829",31
"0304607",13044.43
"0079669",100222.7
"0154260",398338.64
"0154260",553338.64
"0184116",1367.5
"0089222",14971.02
"0089222",30543.02
"0127012",-1142723.05
"0127012",-1062343.05
"0110439",2556
"0192344",399
"0200978",286
"0023301",209421.15
"0322342",20
"0096315",322072.01
"0106683",2567124.7
"0349971",106574.5
"0352507",58094
"0352507",88994
"0179985",13580.399
"0200978",53695.49
"0227107",208847.7
"0227776",607146.53
"0276225",19960.65
"0323007",53743.54
"0323007",63743.54
"0168192",231500.69
"0168192",225500.69
"0081507",-4970.52
"0034139",2024338.88
"0354049",104.86
"0165020",39380
"0165020",46880
"0138717",505780.02
"0145747",19422.5
"0166095",7958.37
"0325444",16843.15
"0318644",17791.72
"0229523",13577.3
"0114487",12975.99
"0177900",15544.06
"0184256",24309.6
"0354271",71563.2
"0041302",45577.5
"0333678",3906
"0334093",26185
"0354703",46027.35
"0090544",1214
"0278060",5859
"0200992",2516
"0345476",63491.85
"0115400",345188.75
"0072022",64508.23
"0309481",4130.75
"0167007",33212.69
"0195976",8705.01
"0339889",0.8
"0329724",637187.38
"0298385",677536.2
"0357533",14354
"0359586",4000
"0347372",357
"0347372",2993
"0351280",1259.68
"0351280",454.68
"0353589",210448.5
"0307366",343.25
"0307982",5063.63
"0336041",19088
"0090544",8101.87
"0090544",17101.87
"0076543",8050.19
"0076543",17535.19
"0121472",10355.02
"0124185",162.23
"0121037",4405.65
"0170156",22844.8
"0200978",129603.49
"0227107",72969.7
"0270045",80
"0227107",453
"0227776",471
"0307982",110
"0315829",232
"0028932",46
"0200165",210930
"0180449",43600.36
"0042753",8487.5
"0156836",0
"0093483",203.54
"0340268",0
"0191570",393.18
"0315829",492560.21
"0029489",119301.8605
"0293020",94
"0304607",12817.43
"0307982",2033.63
"0082031",50766.31
"0119161",92158.5
"0274658",0
"0141599",0
"0167797",44199
"0167797",9034
"0346407",1188559.5
"0346776",3179.54
"0346776",3379.54
"0065485",9693.29
"0008369",246347.86
"0181577",9702.92
"0190484",356200.39
"0187511",33039.17
"0126494",28771.74
"0187508",22012
"0186322",6589.77
"0192073",371.67
"0275198",3004.11
"0277650",221862.13
"0280074",147
"0281480",138150
"0180493",301538.86
"0200601",50899.64
"0200601",93
"0318644",1067
"0178515",14138.28
"0138631",58149.33
"0163046",78160.85
"0181566",16370.55
"0023301",0
"0028908",13488.07
"0323851",2012.45
"0329724",926662.98
"0342162",46.29
"0154190",167798.86
"0154190",176370.86
"0333338",432.57
"0333338",173201.86
"0053756",1128.67
"0165741",0
"0029489",204894.92
"0164232",5813.74
"0229523",4538.27
"0084487",121985.39
"0157164",64410
"0310473",225
"0320709",106.06
"0164806",275436.29
"0061128",62984.38
"0127574",644093.3
"0127574",654093.3
"0158289",2679.63
"0136180",20248.13
"0042520",120.9
"0276932",0.69
"0277840",162
"0088074",105984.19
"0316491",28385.29
"0181008",488263.16
"0276225",31200.65
"0023301",254416.536
"0165359",44900.55
"0354632",4523.4
"0315829",10415.12
"0316487",150.2
"0164806",253764.29
"0333333",248.15
"0335882",128140.7
"0121420",13971.81
"0362985",19000
"0130143",870755.59
"0138380",16533.75
"0354632",9365.2
"0354632",17323.2
"0307404",21313
"0294465",172491.52
"0089496",4262.62
"0282625",43305.26
"0285217",51.26
"0115738",75704.61
"0115738",76230.61
"0310898",1909
"0331487",620.4
"0334317",502996.8
"0336780",586.1
"0341024",0
"0023301",218221.15
"0054635",747
"0073099",17382
"0167999",903.258
"0341090",471
"0039489",20486.33
"0357235",2731.4
"0136868",0
"0036661",0
"0128462",89495.98
"0128462",27323.98
"0157382",12047.078
"0109323",1990
"0335882",130712.7
"0356575",21558.05
"0334150",3233.01
"0345574",47289.76
"0345574",58789.76
"0346508",28487.04
"0168050",153052.51
"0082396",65289.52
"0149477",2141.39
"0149477",4544.39
"0152717",7032.56
"0226998",186139.667
"0101434",2883.48
"0165881",90356.3
"0195105",54740.54
"0322342",11002.1
"0353616",10631
"0161627",199984.02
"0185612",4015.54
"0339375",31058
"0315829",487.12
"0164806",292469.29
"0156549",621
"0200601",1824.04
"0308561",6677
"0133168",40074.9
"0345170",1839.58
"0356575",33606.05
"0177560",91.35
"0138541",78362.7
"0044324",27332.65
"0044324",33221.65
"0048776",2510022.3
"0192348",1311926.78
"0318277",1075
"0320605",52502
"0325003",5000.65
"0340833",10085.75
"0345177",19728.75
"0347168",10987
"0098725",745729.64
"0103314",123763.25
"0357067",0.4
"0085156",326345.51
"0138717",1535
"0181577",162
"0283997",529
"0287171",0.82
"0310613",1416
"0084253",16943.74
"0080398",201963.27
"0086913",10042.2
"0106683",1882124.7
"0352507",34554
"0200165",210
"0165250",188.3
"0108575",55.88
"0039866",7085.63
"0034247",1025.66
"0183058",16488.56
"0181667",3736
"0181667",11736
"0189618",6395
"0321182",0
"0288071",25890
"0041302",45547.5
"0042941",11952.88
"0177560",161168
"0063604",8604.83
"0109316",0
"0109323",20291.51
"0273840",73.521
"0084269",686.35
"0084269",4686.35
"0319886",30605.15
"0167877",22100.23
"0082031",44118.31
"0119161",62158.5
"0062682",9992.19
"0185612",187.54
"0145616",50927.42
"0168249",92269.66
"0187601",4006.25
"0276054",20093
"0295368",14053.5
"0181008",1799
"0337545",504
"0343091",2126
"0179776",9130.1
"0178935",813
"0287275",1460
"0331718",978
"0355522",323912.5
"0055220",70083.24
"0330489",47145
"0281234",1774.8
"0144104",25396.5
"0291524",341
"0357618",7175
"0194689",25703.24
"0179144",47621.1
"0309127",18004.83
"0322995",10504.59
"0325979",21507.7
"0328423",8.4
"0333768",95318
"0023301",101781.791
"0155401",4135.58
"0193892",4600.47
"0169881",4807.65
"0332333",505661.9
"0179654",33394.48
"0299938",350.86
"0311387",46174.25
"0331917",50.04
"0340503",1067472.02
"0343388",2470
"0040788",327513.22
"0039516",7104.9
"0061574",23904.63
"0061574",39629.63
"0069393",710412.39
"0160891",40149
"0138136",322914.55
"0138136",325114.55
"0197788",19035.05
"0158405",0
"0102366",30509.19
"0115278",923.08
"0189695",1516.31
"0181566",33792.55
"0311710",273897.06
"0147264",710.05
"0051509",9061.85
"0093539",618717.78
"0046218",235309.07
"0125861",210980.09
"0167710",3341
"0133168",31137.4
"0118160",59434.87
"0344847",154875.59
"0344847",147475.59
"0150586",715.84
"0278060",1576195.6
"0154344",43017.05
"0121420",22971.81
"0331296",28.4
"0336041",20124
"0336654",5557.5
"0342559",6716.2
"0109936",
"0109936",-610.949
"0031597",205.04055715
"0109323",22862.35
"0323315",175152.308
"0323315",1225.466
"0156771",112641.09
"0031597",10077.44
"0112293",726568.365
"0136949",263.13
"0084128",3038.47
"0124185",21440.73
"0121037",52849.65
"0181008",139095.41
"0081720",12014.03
"0274083",274852
"0033056",340
"0189606",460727.2
"0032356",63090.63
"0032356",228090.63
"0032356",338276.31
"0032356",338276.31
"0034139",1311441.64
"0034139",1334250.64
"0297565",107092.03
"0297565",109292.03
"0031752",415368
"0031752",412368
"0340833",18
"0346407",676
"0345177",147
"0154386",161911.09
"0154386",164911.09
"0291524",208257.15
"0291524",209758.15
"0331972",10818
"0349553",23968
"0350616",62427
"0358992",20129.4
"0337482",0
"0165741",0
"0347910",27
"0356787",48045.2
"0299238",287442
"0357467",12891
"0002636",2809589.14
"0090144",13.81
"0178962",93.9
"0045698",15886.41
"0045698",42486.41
"0165739",176.9
"0145777",15230.94
"0145777",34230.94
"0099236",150671.93
"0094563",63
"0120827",163
"0144104",23806.5
"0286298",241823
"0051010",275873.78
"0107131",25761.3
"0095409",17435.21
"0090516",541682.89
"0125961",758.42
"0156771",109954.79
"0132434",1795.84
"0291342",70603.12
"0291342",
"0087899",39987.99
"0121472",17747.18
"0354814",3737.5
"0276932",200.69
"0101434",0
"0165881",104356.3
"0322342",42.1
"0346508",31577.04
"0161373",129257.57
"0090101",279366.35
"0138831",834.43
"0130389",30617.81
"0165039",36979.9
"0187079",14857.5
"0187079",19257.5
"0338420",100763.13
"0338420",115604.13
"0090544",10217.34
"0142275",39684.78
"0279656",122288.5
"0282961",182
"0315829",
"0029489",
"0308717",21140.81
"0315228",23026.93
"0321204",62.26
"0081988",15933.74
"0088074",25624.19
"0316491",802503.27
"0179985",4195.59
"0058363",714
"0062682",675
"0323007",19383.54
"0323007",24283.54
"0081507",9.48
"0048448",58694.05
"0284282",600.94
"0046370",2096.53
"0080588",1382154.87
"0080588",1422154.87
"0179776",1330.1
"0344449",4329
"0345476",743.39
"0167999",341870.27
"0355687",3311
"0176031",906
"0179654",736
"0299938",157
"0340503",1675
"0294465",169470.99
"0193081",423574.85
"0193081",524988.85
"0355687",7851
"0328391",38668
"0361670",13406
"0321204",7411.45
"0308505",118996.56
"0308505",6596.56
"0172590",11266.71
"0046297",2676577.67
"0188951",94998.56
"0150586",415.84
"0161394",43643.98
"0059064",27373.81
"0353616",4631
"0145616",64037.42
"0168249",160159.36
"0326742",112932.6
"0326729",7520
"0331296",2200
"0353914",393146.24
"0353914",1562.5
"0197916",15.5
"0197916",2315.5
"0196105",118375.54
"0315230",6979.03
"0269386",102169.08
"0269386",169.08
"0167007",41242.69
"0167007",47742.69
"0185896",10000.21
"0185896",15500.21
"0109275",107465.92
"0346508",19804
"0346526",29467.48
"0161373",18928.37
"0330489",47181
"0345326",2
"0121472",817
"0315735",9201.3
"0230679",2968.6
"0355073",24776
"0187863",8029.63
"0179096",5438.99
"0198175",19104
"0017819",310
"0109323",29382.51
"0178836",50441.3
"0141599",43.6
"0073099",275288.85
"0270501",311419.3
"0270501",786419.3
"0351280",800.68
"0022175",72964
"0339375",84679
"0355143",23741
"0355745",31081
"0145254",122
"0161394",2028
"0173862",712
"0332065",24
"0184340",54517.572
"0116859",558
"0142275",254
"0169504",95942.52
"0355073",182
"0322127",65275.01
"0294465",211
"0103461",8931.26
"0120531",10533.77
"0017633",30020.93
"0045112",48468.37
"0120283",92925.06
"0170156",27034.8
"0189132",14
"0200978",138443.49
"0227107",77024.7
"0227776",517279.53
"0105021",16869.5
"0105021",15631.5
"0331140",221.37
"0331140",10004.37
"0338626",8496
"0338626",11296
"0341090",371
"0344449",2254
"0345476",398519.25
"0167999",9
"0167999",240018.27
"0353524",218
"0333566",95.49
"0344109",256146
"0350695",6344
"0352406",14
"0352634",680
"0353296",1000
"0354362",3497
"0354517",2940
"0356432",1550
"0341680",70.38
"0341680",16270.38
"0347531",28960.5
"0347531",71496.5
"0351358",409
"0351358",785
"0352361",17967
"0355986",27500
"0155401",365
"0159476",5046
"0169881",4
"0340397",31447
"0167797",328
"0034139",2118180.88
"0141748",174
"0179096",373
"0307951",11
"0195373",2231.59
"0280172",4263.65
"0299091",14570.56
"0287647",144064.4
"0319400",488605.5
"0320844",9035.49
"0320844",11035.49
"0327514",81320.6
"0327514",35000.6
"0329724",894414.18
"0329724",914414.18
"0327067",2500
"0133610",10077.64
"0112293",1105
"0354632",118
"0090544",1201
"0198810",466
"0229869",135
"0334150",452
"0346508",9
"0072022",9908.23
"0179985",76274.6996686
"0154452",28026.56
"0154452",49526.56
"0186965",150107.05
"0186965",174307.05
"0357412",22250
"0357412",7140
"0322127",193850
"0228418",163894.22
"0228418",13894.22
"0100560",1249385.98
"0179985",138
"0187322",487
"0179985",722.453
"0276225",35223.649
"0315829",129544.418
"0276225",48450.65
"0286327",194148.43
"0293020",17544
"0307982",9811.63
"0172590",4431.91
"0172590",15089.71
"0345623",1072.86
"0345623",1072.86
"0357533",969
"0357533",2969
"0184340",91218.7785
"0359397",5560
"0171042",38811
"0142134",23232.17
"0139430",2138
"0167106",1274
"0356727",6050
"0356727",6050
"0357482",6000
"0357482",2650
"0345476",38
"0347890",1671621.9
"0125286",5823.61
"0181476",1874
"0170853",112
"0130143",645755.59
"0324076",151
"0138831",113556.43
"0054383",2062.27
"0133168",40070.9
"0310180",148159
"0322995",54.59
"0325979",40807.7
"0328423",0
"0344466",34867
"0347872",4458
"0351040",9500
"0351834",0
"0354324",4445
"0289371",10029.31
"0200978",61
"0227107",465
"0227776",529
"0293020",5
"0291672",178820.41
"0273936",22259.44
"0273936",25074.44
"0273936",25074.44
"0138717",71561.29
"0145747",617922.5
"0354943",69
"0291524",209758.15
"0150372",65103.4
"0323007",283.54
"0051010",857
"0165250",0
"0182715",0
"0070986",0
"0108575",0
"0039866",0
"0039516",0
"0090144",0
"0195983",199.64
"0195983",9259.64
"0290059",462507
"0290059",478507
"0179705",2000
"0274241",86409.29
"0311585",17.1
"0105021",23949.5
"0333059",168
"0338626",6606
"0058107",233.78
"0152717",1532.56
"0033056",74087.72
"0173862",194845.42
"0058363",39153.9
"0125712",74886.7
"0125712",383761.7
"0276225",1349
"0200978",13
"0227107",503
"0227776",484
"0285684",1512
"0180041",0.64
"0187859",1918.34
"0199462",21010.87
"0315829",14791.12
"0164806",293499.29
"0327770",5150
"0343091",3466
"0345170",2975.58
"0109275",4619
"0116859",550
"0361565",7718
"0361565",8693
"0065613",18802.31
"0172590",3077
"0185863",89
"0200992",16
"0100918",183967.69
"0170889",1160.65
"0350695",7280
"0192348",1360
"0297565",698
"0292633",143
"0179683",9793.79
"0315230",4473.03
"0358135",11524.36
"0356787",42281.6
"0357618",36788.508
"0346407",806
"0121866",22036.2
"0017633",33060.93
"0045112",25988.37
"0079113",0
"0183527",4530.94
"0159359",0
"0028908",14103.07
"0029244",236.96
"0029244",8672.96
"0351164",277
"0357235",1951.4
"0166095",57958.37
"0325444",65769.08
"0181577",8322.92
"0180851",858.02
"0273352",16.5
"0034139",1991338.88
"0158438",42761.64
"0167999",194.889
"0168192",130000.69
"0081507",199.48
"0167797",5591
"0164232",2312.697
"0358135",5566
"0169504",6
"0197788",8636
"0178962",12
"0109323",6127.296
"0321129",120079.11
"0322408",2631
"0341680",11660.38
"0345623",1302.86
"0125057",5190.41
"0309618",20037.54
"0319886",25005.15
"0157932",33560.5
"0055220",292.6
"0283970",154
"0294827",13072.6
"0189203",15253
"0090544",1199
"0156549",150238.8
"0338246",601919
"0174193",56818.78
"0278846",42596.83
"0331140",26453.37
"0345623",0.86
"0048776",2823674.67
"0118260",11085.36
"0228644",17
"0354049",44
"0160891",49
"0281234",27050.8
"0144104",25506.5
"0046218",80
"0130389",364
"0088555",71591.93
"0165359",33200.55
"0318644",79025.72
"0200601",285324.04
"0038064",11805.95
"0117462",12742.63
"0138717",158208.23
"0145747",26422.5
"0062329",1824356.97
"0062329",1869776.97
"0096678",7432.62
"0048776",2823674.67
"0350924",3293.274
"0138922",5446.28
"0295368",45673.22
"0336654",385149.5
"0161971",423.48
"0161971",4423.48
"0179045",195.15
"0040788",193.22
"0097727",345.24
"0274749",17925.7
"0275198",5040.11
"0285217",458.26
"0115738",53950.61
"0287020",44932.84
"0291005",1543
"0291685",408
"0297208",128
"0310105",11915.39
"0310898",2345
"0325463",956.5
"0328571",10996
"0161971",24282.48
"0062370",3688.56
"0085156",0
"0106952",48754.86
"0106952",48754.86
"0120531",157910.77
"0017633",33060.93
"0128405",19782.25
"0291342",88475.64
"0291342",
"0347531",8780.5
"0351358",1346
"0351358",762
"0355986",30500
"0356727",6050
"0357482",6150
"0056321",104820.08
"0179985",334754.027349
"0079162",44720.3
"0327514",35000.6
"0351395",148
"0318727",10257.8
"0154190",165898.86
"0333338",315.55
"0128462",19129.98
"0181667",20136
"0165688",32711.33
"0133207",607101.34
"0023301",878
"0326101",924
"0332588",841518.2
"0120827",194106.312
"0191570",12093.18
"0325444",1464.06
"0359578",4
"0172590",3112
"0200992",73
"0034139",1198715.7
"0275802",235138.05
"0328391",32668
"0189606",188683.6
"0328156",712.8
"0055220",983.24
"0094563",178197.76
"0115400",22150.69
"0069609",318247.03
"0325444",325197.46
"0190902",80792.02
"0179746",20076.72
"0181577",77058.92
"0045698",36186.41
"0045698",29486.41
"0070082",210.11
"0070082",1246.11
"0103975",81.09
"0145678",5130.35
"0045698",115
"0069609",0
"0328763",111
"0332168",167
"0334317",558976.8
"0105021",1025.27
"0171315",83805.5
"0158427",5168.5
"0155401",385635.58
"0127754",9217.1
"0193892",2070.47
"0193892",27370.47
"0154386",179911.09
"0323007",46783.54
"0168192",232500.69
"0288345",54733
"0344449",40964
"0345476",323.13
"0357482",8450
"0361565",7619
"0361565",2979
"0197981",84
"0138347",5.56
"0288071",16910
"0008369",708750.54
"0284282",229600.94
"0284282",310600.94
"0033056",11851.224
"0159359",1133.352
"0170156",6111.8
"0357235",3065
"0033056",307
"0078625",21986.91
"0078625",10986.91
"0114304",20000.74
"0128610",60457.06
"0158438",573761.64
"0080398",268933.27
"0230794",3650.62
"0327751",5280
"0157816",1230.16
"0168966",128.18
"0176031",53409.44
"0179654",48020.48
"0096678",16276.62
"0349971",282610.5
"0119090",5017.31
"0352507",9054
"0059003",621
"0190484",348700.39
"0072944",3669.48
"0035341",10565.57
"0165086",7981.9
"0090018",27068.88
"0085568",0
"0098610",3217.08
"0162734",2573.05
"0361670",8896
"0080588",1300620.86
"0147264",1010.05
"0147264",5010.05
"0190419",3952.7
"0172417",20884.99
"0155682",15112.14
"0278863",12428.5
"0291672",623261.41
"0291672",623261.41
"0028908",11822.07
"0190973",11531.05
"0183511",13655.6
"0183161",150084.42
"0177693",1059.07
"0186322",1259.77
"0192059",16.94
"0196600",7424.94
"0109936",3497.499
"0324305",700200
"0186012",180.13
"0186012",1680.13
"0153598",17967.22
"0357067",348.4
"0085156",380095.51
"0274749",768
"0179705",0
"0298385",321.2
"0105021",18949.5
"0343424",3
"0345623",302.86
"0186043",22847.45
"0171380",326.5
"0189155",24525.95
"0034139",1231411.3
"0275802",2088510.05
"0179098",70219.16
"0169881",38796.3
"0167797",10163
"0310350",11610
"0152717",132.56
"0355066",35270
"0355203",21912
"0167999",1909
"0355687",16675
"0181734",4341.72
"0181734",
"0191604",22066.28
"0084487",121985.39
"0084487",122585.39
"0333678",6
"0294465",70599.52
"0024747",41185.5
"0187322",210832.03
"0185190",50173.9
"0200978",3774.59
"0227107",16074.6
"0227776",548536.53
"0276225",51930.65
"0288071",890
"0314235",29.13
"0051063",689
"0069609",230
"0072022",548
"0179985",3295.59
"0058363",705
"0087899",5657
"0326174",3076
"0286298",105323
"0298286",6433.98
"0308505",12496.56
"0326146",55376.01
"0332554",2509.9
"0332963",219
"0346607",1080
"0044324",20332.65
"0048776",2510022.3
"0299938",6723.72
"0311387",3684.25
"0331917",650.04
"0340503",3502534.17
"0354855",8897
"0196320",5112.97
"0200165",250060
"0332721",53
"0177560",161198
"0153304",1766525.38
"0334605",347779.7
"0141748",701.31
"0184116",46457.5
"0201318",3185.96
"0278958",74302
"0038066",2662.42
"0161505",36463.8
"0179998",2763.78
"0164232",
"0317733",
"0156659",62312.91
"0126934",159539.6
"0181163",190564.82
"0158427",20.5
"0186043",4.45
"0186043",224.45
"0346407",54211.3
"0186941",3459.24
"0290908",7968.45
"0314779",35237
"0284282",327000.94
"0119636",3421.29
"0120283",55452.04
"0273805",2777.9
"0274472",31312.44
"0274508",243.2
"0274749",6593.7
"0275198",10924.11
"0275499",0.44
"0277064",85
"0277791",30155.7
"0277939",34838.1
"0278812",34.36
"0278861",603.58
"0278920",27.35
"0311082",55.53
"0311082",3955.53
"0120283",11061.75
"0120283",92925.06
"0292781",94749.89
"0311082",31647.53
"0070103",63540.03
"0165020",2837
"0090516",573532.89
"0299238",4569
"0159476",46
"0169881",10
"0109323",10491.51
"0290344",329311.02
"0290344",352011.02
"0178836",819489.3
"0280172",14591.65
"0311710",52627.06
"0343089",2041.45
"0121037",133.65
"0086739",548457.31
"0293020",2594
"0306349",1822.3
"0085156",3380
"0138922",3249
"0100560",979
"0164806",34
"0173862",692
"0346406",1665
"0115738",480
"0154190",1462
"0276754",503
"0032356",88090.63
"0034139",1308820.14
"0180449",50200.36
"0275802",3231510.05
"0357467",13574
"0149477",70443.94
"0334605",97779.7
"0333678",2106
"0333678",3856
"0292519",788.65
"0292519",21788.65
"0165020",2566.43
"0095409",10225.1
"0095409",32340.21
"0090516",643719.89
"0088033",44642.66
"0286300",63797.74
"0317150",20618.47
"0326019",95891.9
"0048695",209798.55
"0120531",34519.77
"0145254",1594.52
"0049990",2969.02
"0036661",100.99
"0045933",10744.74
"0058107",80233.78
"0028263",9743.05
"0282687",21755
"0282687",36791
"0311082",32773.53
"0311082",48705.53
"0187585",22000.25
"0184501",7192.52
"0200784",20175
"0230095",21477.11
"0183527",389902.869
"0350924",2744.8
"0024747",48785.5
"0119754",2946992.82
"0280074",20809
"0281480",11369
"0196604",18288.59
"0283210",1152.73
"0283214",8074
"0283245",24461
"0283263",36847.2
"0285217",2749.26
"0115738",25704.61
"0287020",150965.84
"0292340",131.44
"0294171",4566.85
"0087899",107864.89
"0186237",0
"0352527",5462.8
"0352527",200.8
"0354622",15241
"0354622",30866
"0095062",147.29
"0095062",2947.29
"0051063",14476.82
"0051063",18426.82
"0074910",18172.68
"0354622",34079
"0181476",121555.03
"0188951",156198.56
"0098610",249909.016
"0333451",25705
"0335882",108048.7
"0152985",16319.44
"0152985",25889.44
"0160213",490.5
"0164081",54539.66
"0316491",42380.29
"0181008",278426.14
"0060812",14624.29
"0103314",103521.22
"0145595",7590.07
"0145595",8590.07
"0108651",39216.29
"0051016",28511.54
"0046729",9593.47
"0046634",34725.78
"0164806",229964.29
"0327770",3050
"0333333",441138.91
"0345170",231.58
"0087899",39787.99
"0200978",265
"0227107",447
"0286327",644
"0223758",47249
"0114304",767919.24
"0298286",151
"0318277",120
"0320605",15122.39
"0325003",1952.65
"0121569",232
"0185896",7080.21
"0228418",577
"0347531",279
"0096678",1276.62
"0096678",16276.62
"0096678",16276.62
"0096315",325072.01
"0096315",333072.01
"0349971",120574.5
"0181476",46633.03
"0188951",4348.56
"0078530",39937.49
"0349565",55194
"0353134",34
"0353954",158.5
"0185411",17.54
"0064193",1706.7
"0319904",94783.47
"0035096",706
"0319886",25080.15
"0343194",500
"0352527",0.8
"0352527",0.8
"0354622",31824
"0354622",25506
"0353711",29011.626
"0289371",1000.15
"0299218",3639.26
"0317245",98.4
"0318277",9060
"0096245",6
"0108651",9009.29
"0154320",224.34
"0190807",30549.8
"0199462",103460.87
"0310105",868.39
"0317256",314453.37
"0325447",23811
"0193546",887187.66
"0339123",29400.55
"0119754",3396230.82
"0352527",1605.792
"0042753",21292.23
"0042780",268484.76
"0322602",248815.6385
"0017819",509
"0105814",7630.31
"0105814",15630.31
"0031597",72440.48
"0031597",87440.48
"0132434",3584.32
"0132434",5584.32
"0323007",210923.754
"0051509",3230.85
"0081720",370.03
"0274083",148310
"0048703",184838.58
"0088207",330213.07
"0088207",335213.07
"0161394",66673.98
"0315829",214
"0340114",311
"0333333",32
"0078625",53280.024
"0078625",
"0154344",54897.05
"0322258",148
"0333338",753
"0070103",103740.03
"0031556",2716.9
"0165020",17001.37
"0154136",73001.02
"0345177",7628.75
"0347168",8987
"0357618",2175
"0325003",9
"0155444",25066.54
"0349971",222574.5
"0119090",1017.31
"0352507",7324
"0352507",8354
"0196320",112.97
"0196320",3112.97
"0200165",225360
"0354703",35027.35
"0354703",45027.35
"0164503",1683.72
"0164503",10383.72
"0197788",94128.05
"0085568",1250
"0161505",2284
"0070519",17
"0108348",225
"0321651",11669
"0321888",37344.1
"0321890",178
"0325003",10508.3
"0339746",16443.45
"0340833",25085.75
"0179985",36934.61
"0321182",99770.8
"0175449",390865.2
"0111438",200437.22
"0187557",100492.25
"0320844",3035.49
"0323851",20820.45
"0329724",673187.38
"0328571",10486
"0328763",15151
"0329787",3185.86
"0330479",617.57
"0334317",483148.8
"0157932",11560.5
"0340114",41094.15
"0340114",41094.15
"0337672",5042.95
"0337672",7042.95
"0117462",3823.63
"0138717",61561.29
"0145747",36422.5
"0325444",64769.08
"0340268",158
"0354049",100348.86
"0165020",13317
"0087899",842
"0138847",29866.09
"0152957",140099.16
"0159248",294689
"0109803",41009.42
"0109803",43009.42
"0093539",437979.28
"0046218",200110.07
"0157164",48408
"0319904",170561.23
"0339375",18948
"0179144",6549.1
"0331972",4209
"0049894",30696.4
"0042941",8052.88
"0331718",313873.95
"0095409",9599.21
"0090516",596012.89
"0138517",47272.45
"0339043",145213.5
"0357412",110
"0195983",76665.64
"0197981",5050.9
"0290059",386337
"0321129",5389.11
"0322408",15904
"0172590",
"0125861",35940.09
"0172590",112959.1741827
"0047030",15165.02
"0102696",9144.62
"0102701",26972.03
"0230693",197200.37
"0354049",27285.86
"0168253",2843
"0181163",31
"0299238",429
"0309618",115
"0319886",146
"0341663",12010
"0345177",5675.75
"0356643",25104
"0116702",10370.47
"0061332",805786.38
"0094889",135179.2
"0145254",2589.52
"0033056",306135.72
"0314235",701.13
"0357235",1560.4
"0189792",37442.27
"0341024",120
"0349530",30876
"0349557",37314.66
"0170156",1865.8
"0187322",50508.48
"0196837",397594.92
"0183527",43432.75
"0200978",28.48
"0227107",123290.6
"0227107",126410.6
"0227107",126410.6
"0227776",524471.53
"0069393",723912.39
"0145777",810280.94
"0099236",120471.93
"0186322",145.77
"0274749",365.7
"0191570",13093.18
"0354632",7827.8
"0088804",466887.09
"0278060",1175195.6
"0341652",91894
"0341652",51894
"0184638",81032.5
"0184638",87072.5
"0128786",20104.17
"0128786",27522.85
"0180796",60131.43
"0180796",40131.43
"0330904",8482.2
"0062370",5188.56
"0125861",17250.09
"0125861",1127905.09
"0108646",2202.99
"0174110",1582436.83
"0187245",353.25
"0154213",30659.1
"0330583",8955.64
"0319904",477
"0161373",58299.6
"0349553",12968
"0056321",209100.08
"0056321",212481.08
"0179985",5801.67
"0106952",1730.86
"0017633",2327.34
"0053107",10895.91
"0226998",
"0328021",
"0311585",194.054
"0307457",10070
"0308164",2605
"0054635",99927.94
"0281797",21258.18
"0346407",882016.3
"0188951",106798.56
"0341680",90.38
"0351358",839
"0355986",25000
"0357482",4520
"0361565",4068
"0154452",6419.46
"0145714",4861.7
"0047077",739.62
"0319842",1384
"0355201",20569.4
"0093878",134560.53
"0184256",169
"0191604",389
"0229523",30
"0121472",48290.01
"0322342",-1220.42
"0139491",23627.52
"0101434",62847.48
"0116859",552.51
"0090544",21881.87
"0127318",45904.11
"0127012",-836571.05
"0055220",0
"0089222",113787.02
"0089222",513931.02
"0089222",154361
"0127012",-1355576.05
"0164503",10383.72
"0069609",1100000
"0028908",377
"0045698",127
"0357067",0.4
"0357958",2282
"0360095",40000
