CIF_ID,CUST_AGE,AGE_WITH_BANK,DIS_AMT,REP_PERD_MTHS,FLOW_AMT,NO_OF_INSTALLMENTS,min_cred_amt_6_months,max_cred_amt_6_months,avg_cred_amt_6_months,median_cred_amt_6_months,avg_monthly_cred_count_6_months,avg_eod_bal_6_months,median_eod_bal_6_months,min_debit_amt_6_months,max_debit_amt_6_months,avg_debit_amt_6_months,median_debit_amt_6_months,avg_monthly_debit_count_6_months,no_of_non_loan_accounts,no_of_loan_accounts,first_otg_trans,number_of_months_active_otg,avg_otg_tran_amt,median_otg_tran_amount,avg_monthly_otg_trans_count,avg_debit_to_credit_amt_ratio,median_debit_to_credit_amt_ratio,DEFAULT_STATUS_ENCODED,number_of_inactive_months_otg,MARITALSTATUS_MARRIED,MARITALSTATUS_SINGLE,SEGMENTATION_CLASS_BL03_OR_BLO5,OTG_TRANSACTING_FLAG,cust_age_19-20,cust_age_21-30,cust_age_31-40,cust_age_41-50,cust_age_51-60,cust_age_61-70,cust_age_71-80,age_with_bank_0-4,age_with_bank_5-8,age_with_bank_9-11,age_with_bank_12-15,first_otg_trans_0-4,first_otg_trans_5-8,first_otg_trans_9-11,first_otg_trans_12-15,no_of_inactive_months_otg_0- <3,no_of_inactive_months_otg_3- <6,no_of_inactive_months_otg_6- <9,no_of_inactive_months_otg_9 - 11
0008264,32,15,669500.0,60,16295.0,1,9.0,669500.0,34701.441860465115,3000.0,6.142857142857143,21332.805616438352,758.89,1.0,312765.0,8437.381666666668,1000.0,23.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431421063307246,0.3333333333333333,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0053272,38,12,2000000.0,60,48720.0,1,0.17,2000000.0,97066.64977011492,40000.0,12.428571428571429,56828.881515384615,14000.11,0.03,220000.0,7592.582410196986,1753.0,123.28571428571428,4.0,0.0,0.0,0.0,3770.4754098360654,2155.0,30.5,0.0782202994352711,0.043825,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0076106,32,10,380700.0,60,9119.0,1,2.0,380700.0,23113.0,8000.0,3.857142857142857,25339.97320754717,19406.34,6.0,34000.0,3582.2714666666666,685.0,10.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549894633611676,0.085625,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0109326,33,8,2000000.0,60,48124.0,1,2.0,2000000.0,91375.67333333334,35.94,8.0,125506.31239690722,0.0,1.0,900000.0,12275.240439024392,19.01,29.285714285714285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134338166726772,0.5289371174179188,0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0145595,33,6,50000.0,1,50617.0,1,1.0,150000.0,10758.582673992674,5250.0,39.0,8065.292585034013,2014.07,1.0,100000.0,6424.485868131869,4950.0,65.0,2.0,0.0,4.0,4.0,7036.918604651163,5483.5,68.8,0.5971498349556897,0.9428571428571428,0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0165741,26,5,90000.0,60,2190.0,1,100.0,90000.0,9442.818181818182,4625.0,3.142857142857143,952.6642857142856,616.1,0.04,80000.0,1832.482456140351,200.0,16.285714285714285,3.0,0.0,8.0,7.0,1362.8243243243244,150.0,9.25,0.1940609700257421,0.0432432432432432,0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0183020,41,4,300000.0,12,28219.0,1,12000.0,300000.0,68125.0,39500.0,1.3333333333333333,2338.896666666667,466.66,1.0,150000.0,9511.66037735849,25.0,7.571428571428571,2.0,0.0,2.0,2.0,2020.0,800.0,2.5,0.1396207027869136,0.000632911392405,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0181008,30,4,2902000.0,60,69624.0,1,0.5,2902000.0,57943.99324324324,33.0,10.571428571428571,175216.17005988024,2105.0,0.07,600000.0,9492.304716981133,2000.0,45.42857142857143,2.0,0.0,4.0,4.0,4588.15294117647,2000.0,28.33333333333333,0.1638186149362085,60.60606060606061,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0278861,39,3,207500.0,60,4997.0,1,10.0,207500.0,13829.25,2536.5,3.4285714285714284,6400.971304347827,104.58,5.0,40000.0,5191.396825396825,50.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753925068529982,0.0197122018529469,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0285178,32,2,50000.0,7,7585.0,1,1.0,50000.0,10722.96153846154,61.5,3.7142857142857135,6697.322666666666,1043.2,4.0,16500.0,1495.4926829268293,1000.0,23.428571428571427,2.0,0.0,5.0,0.0,2816.6666666666665,2000.0,6.0,0.1394663850618821,16.260162601626018,0,5.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0289351,41,2,3000000.0,60,72090.0,1,0.32,3000000.0,71932.01791946309,12150.0,21.285714285714285,61188.30802777778,2075.995,0.05,999900.0,42241.65958333333,8000.0,27.428571428571427,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872441897935932,0.6584362139917695,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0298286,33,2,160000.0,60,3840.0,1,1.0,160000.0,4163.545151515151,1000.0,9.428571428571429,5902.995319148936,4308.98,6.0,40000.0,2054.098518518518,600.0,11.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933532467567966,0.6,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0299954,22,2,400000.0,48,11321.0,1,1.0,400000.0,33058.055555555555,11250.0,2.571428571428572,133645.93833333338,106328.45,6.0,17500.0,2883.2272727272725,700.0,5.5,2.0,0.0,0.0,0.0,20.0,20.0,1.0,0.0872170859499548,0.0622222222222222,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0310126,52,2,2975.45,1,2975.45,1,140.0,656.93,482.3,649.97,1.0,41102.20333333333,61324.84,140.0,140.0,140.0,140.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2902757619738751,0.2153945566718463,0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0292670,21,2,54095.0,11,5313.0,1,1.0,99500.0,5425.795,1790.0,33.333333333333336,2340.911398601399,904.23,1.0,100000.0,3151.3555393586003,700.0,57.16666666666666,2.0,0.0,12.0,10.0,3299.242718446602,710.0,30.9,0.5808099162166283,0.3910614525139664,0,2.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0327826,39,1,1083600.0,60,26037.0,1,2.0,1083600.0,50935.441333333336,4359.24,4.285714285714286,31648.6444,4174.65,0.07,77000.0,3027.8058479532165,1450.0,24.428571428571427,2.0,0.0,3.0,0.0,2224.333333333333,2000.0,3.0,0.0594439896601376,0.3326267881557336,0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0329798,36,1,200000.0,54,5201.0,1,5.0,200000.0,45756.333333333336,34476.0,2.0,17553.555555555555,8877.0,6.0,40000.0,4243.676470588235,455.5,11.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927451166087369,0.0132120895695556,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0328571,22,1,74985.0,17,5065.0,1,1.0,74985.0,8460.058823529413,2592.5,4.857142857142857,4665.205148514851,2403.0,50.0,20000.0,1346.0201226993863,500.0,23.285714285714285,2.0,0.0,11.0,11.0,1417.213953488372,500.0,17.916666666666668,0.1591029271517342,0.1928640308582449,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0327514,22,1,100000.0,60,2406.0,1,3.0,100000.0,7927.656338028169,3800.0,20.285714285714285,13776.407453416152,13061.6,3.6,85000.0,3807.302898550725,1000.0,39.42857142857143,2.0,0.0,3.0,3.0,3829.948717948718,1000.0,39.0,0.4802557951821746,0.2631578947368421,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0327707,25,1,700000.0,60,16640.0,1,0.15,700000.0,65128.76439999999,50000.0,4.166666666666667,43552.13468965517,0.0,0.68,500000.0,15019.6709375,2550.5,9.142857142857142,3.0,0.0,12.0,9.0,8747.044776119403,4900.0,7.444444444444445,0.2306150143622255,0.05101,0,3.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0312686,36,2,400000.0,48,11332.0,1,2.0,400000.0,55451.07692307692,47570.0,1.8571428571428568,17054.581224489797,8754.42,1.0,30000.0,5033.565789473684,1938.5,12.666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907748968781322,0.0407504729871767,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0335449,25,1,562900.0,60,13702.0,1,1.0,562900.0,66960.91818181818,22212.0,1.5714285714285714,25748.758775510203,15777.0,50.0,30000.0,4134.033684210526,2000.0,8.142857142857142,2.0,0.0,6.0,6.0,3106.072727272727,2000.0,6.875,0.06173800772841,0.0900414190527642,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0341740,22,1,50001.0,10,5597.0,1,8000.0,50001.0,16977.16,13130.0,1.6666666666666667,5312.644696969697,3854.025,50.0,33000.0,2151.4292207792205,1000.0,12.833333333333334,1.0,0.0,7.0,7.0,1802.8539325842696,1000.0,11.125,0.1267249187013152,0.0761614623000761,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0339085,26,1,500000.0,60,12027.0,1,1000.0,589168.0,81714.26315789473,23248.0,3.1666666666666665,46024.57142857143,3618.0,30.0,840000.0,10968.59595959596,1500.0,14.142857142857142,2.0,0.0,6.0,6.0,9376.796610169493,1450.0,14.75,0.1342311064887359,0.0645216792842395,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0341489,21,1,100000.0,60,17429.0,1,10.0,100000.0,5742.857142857143,1700.0,15.166666666666666,5309.613775510203,1101.825,3.6,93563.0,2953.71693989071,330.0,26.142857142857142,1.0,0.0,9.0,9.0,2368.6188118811883,340.0,20.2,0.5143288203789793,0.1941176470588235,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0345177,24,1,2300000.0,53,60845.0,1,1.0,2300000.0,44961.26886904762,11082.0,48.0,44546.52978165939,7555.72,2.22,2040523.33,20442.58948201439,1030.0,99.28571428571428,5.0,0.0,7.0,7.0,26598.288868217056,1500.0,80.625,0.4546710979522098,0.0929435120014437,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0344376,36,1,50000.0,5,10526.0,1,5.6,65000.0,22550.48,27000.0,2.857142857142857,3633.96,5.6,5.6,64000.0,6408.656338028169,2000.0,10.142857142857142,1.0,0.0,6.0,6.0,5875.197674418605,2000.0,10.75,0.2841915710010682,0.074074074074074,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0357067,37,1,512900.0,60,12305.0,1,0.8,512900.0,603.9008670520232,190.0,197.7142857142857,1638.3186428571428,170.8,0.37,155000.0,1206.0077436823103,400.0,79.14285714285714,1.0,0.0,7.0,6.0,666.8800578034682,420.0,98.85714285714286,1.9970293296141577,2.1052631578947367,0,1.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0355175,31,1,929700.0,60,44694.0,2,200.0,929700.0,41986.84210526316,6500.0,5.428571428571429,74360.48631578947,70470.0,100.0,60000.0,5879.049696969698,1750.0,18.857142857142858,1.0,0.0,7.0,6.0,5457.191780821918,1750.0,18.25,0.1400212400406446,0.2692307692307692,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0365770,34,0,75170.0,6,13274.0,1,12.0,100000.0,7367.5259259259265,1990.0,15.428571428571429,4210.451636363637,70.0,10.0,140000.0,8819.187764705883,2330.0,14.166666666666666,1.0,0.0,4.0,4.0,14472.229166666666,9125.0,8.0,1.197035185674968,1.170854271356784,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0031597,41,15,3000000.0,60,72223.0,1,0.38,3000000.0,139177.07508196722,1594.88,8.714285714285714,126274.14145506092,0.0,0.02,350000.0,18469.928256578947,3506.0,43.42857142857143,5.0,0.0,9.0,8.0,34928.02659574468,19500.0,18.8,0.1327081219784309,2.198284510433387,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0140344,34,6,200000.0,60,4846.0,1,1.0,200000.0,31885.9,12.0,4.285714285714286,26079.05558823529,4318.835,1.0,40030.0,4966.86900621118,64.0,23.0,2.0,0.0,0.0,0.0,11410.0,7250.0,5.0,0.1557700741146143,5.333333333333333,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0171619,32,5,63100.0,60,1535.0,1,4.29,150000.0,52822.92227272727,50000.0,5.5,137895.67060606056,71054.29,4.29,100000.0,10473.574272727274,7000.0,27.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982770702963329,0.14,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0174414,30,4,1338800.0,60,30731.0,1,1.0,1338800.0,29646.49315068493,1000.0,10.428571428571429,6236.184596774193,628.19,0.19,1244990.95,7938.823408239701,400.0,38.142857142857146,2.0,3.0,8.0,8.0,3609.359090909091,400.0,22.0,0.2677828830509179,0.4,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0157581,38,5,422200.0,60,10260.0,1,2.0,422200.0,51680.66666666666,31427.0,2.4,32962.25485714286,27338.7,6.2,32900.0,4226.881126760563,1000.0,10.142857142857142,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081788440424412,0.0318197728068221,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0170872,28,5,1507700.0,60,36105.0,1,1.0,1507700.0,44918.70577464788,29000.0,10.142857142857142,110082.00504065042,96781.48,6.87,107488.0,16520.885000000002,4991.5,14.857142857142858,2.0,1.0,7.0,7.0,18733.68918918919,10000.0,8.222222222222221,0.367795213933443,0.1721206896551724,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0179757,26,4,277400.0,60,6679.0,1,1.5,277400.0,41620.86363636364,20310.0,1.5714285714285714,15256.346956521738,15.5,1.5,22000.0,5507.7505,1915.0,5.714285714285714,2.0,0.0,2.0,1.0,4687.260869565217,1400.0,7.666666666666667,0.1323314803873494,0.0942885278188084,0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0180041,59,4,469000.0,60,11368.0,1,60.0,469000.0,38567.46875,3000.0,2.2857142857142856,15796.982857142855,0.64,1.0,150000.0,7209.785454545455,200.0,7.857142857142857,2.0,0.0,8.0,7.0,2425.025,360.0,4.444444444444445,0.1869395552319065,0.0666666666666666,0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0187192,26,4,52900.0,8,7087.0,1,1.0,52900.0,13381.357142857143,7411.5,2.0,2365.426086956521,57.9,6.0,20000.0,4440.13870967742,423.2,4.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318152757059868,0.0571004520002698,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0189650,27,4,150000.0,48,4254.0,1,3.0,150000.0,12272.05,7497.6,4.142857142857143,4603.292843137256,2570.71,10.0,14658.0,896.6628571428572,300.0,36.0,2.0,0.0,6.0,6.0,900.630081300813,300.0,35.142857142857146,0.0730654501198135,0.0400128040973111,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0179683,29,4,3000000.0,60,72912.0,1,3.0,3000000.0,152194.46153846153,8000.0,3.7142857142857135,64856.18847826088,530.44,0.76,192504.21,13837.592417582417,1000.0,13.0,2.0,4.0,0.0,0.0,1498.888888888889,1250.0,18.0,0.0909204729114631,0.125,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0287647,33,2,320000.0,60,7699.0,1,10.6,320000.0,68948.02307692308,42275.0,3.7142857142857135,71374.94864864866,34975.4,12.0,110000.0,8387.05234899329,2791.0,21.285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216431157081346,0.06602010644589,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0289250,28,2,231900.0,60,5582.0,1,22000.0,231900.0,74237.5,60000.0,1.3333333333333333,8987.5752,376.5,50.0,41500.0,8368.5824,4050.0,8.333333333333334,1.0,0.0,8.0,8.0,8376.59649122807,4000.0,5.7,0.1127271581074254,0.0675,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0276738,33,3,400000.0,40,12888.0,1,2.0,400000.0,4869.941533546326,2100.0,44.71428571428572,10051.889689440992,3065.04,5.0,69995.0,3477.7037837837843,2000.0,52.85714285714285,2.0,0.0,5.0,4.0,2968.968,2000.0,41.66666666666666,0.7141161264109254,0.9523809523809524,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0276793,38,3,300000.0,36,10510.0,1,26027.0,300000.0,68737.42857142857,31027.0,1.0,27498.33333333333,15104.0,6.0,31000.0,5354.95,1725.0,5.714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779044271991553,0.0555967383246849,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0295906,31,2,91300.0,12,8271.0,1,3600.0,91300.0,22098.214285714286,22323.5,2.0,9946.802222222224,5066.7,500.0,85000.0,5402.673684210527,3000.0,9.5,1.0,0.0,1.0,1.0,6033.0,4300.0,5.0,0.2444846273258905,0.1343875288373238,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0308505,22,2,1500000.0,60,36492.0,1,12.0,1500000.0,81048.67232323233,50000.0,14.142857142857142,80213.99368421054,40380.06,12.0,450000.0,27557.86704918033,3500.0,34.857142857142854,4.0,0.0,6.0,6.0,31671.350710900475,6000.0,26.375,0.3400162675000533,0.07,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0293922,36,2,673400.0,60,16312.0,1,31552.0,673400.0,124703.57142857143,31552.0,1.0,45973.24740740741,27275.0,6.0,30000.0,4335.569454545454,75.0,7.857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347670031008599,0.0023770283975659,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0326146,39,2,1200000.0,60,28764.0,1,2.0,1200000.0,138612.0909090909,100000.0,18.857142857142858,58974.4619047619,9777.01,2.5,250000.0,21838.62259306804,7500.0,111.28571428571428,2.0,0.0,6.0,5.0,22082.12082262211,8000.0,111.14285714285714,0.1575520753625378,0.075,0,1.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0326637,24,2,270000.0,60,6572.0,1,8907.5,270000.0,34689.0,16551.0,1.8571428571428568,6712.363636363636,71.5,6.0,40000.0,6274.210526315789,250.0,5.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808703198799558,0.0151048275028699,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0338626,30,1,101400.0,60,2466.0,1,1.0,101400.0,7676.35,1990.0,5.714285714285714,5350.728695652174,1226.0,200.0,40000.0,3358.97,1701.76,10.857142857142858,2.0,0.0,10.0,7.0,3067.3015873015875,1700.0,7.0,0.4375738469454883,0.8551557788944724,0,3.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0351358,32,1,1303900.0,60,31736.0,1,6.0,1303900.0,1522.2189265536724,100.0,202.28571428571428,8369.150718232044,899.0,6.0,52156.0,1994.404773662552,30.0,69.42857142857143,1.0,0.0,0.0,0.0,100.0,100.0,1.0,1.310195753627841,0.3,0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0333678,28,1,132100.0,60,3180.0,1,50.0,132100.0,20062.545384615383,10000.0,1.8571428571428568,2728.6647619047617,981.0,0.66,50000.0,2350.7621875,200.0,13.714285714285714,1.0,0.0,3.0,3.0,1304.4642857142858,150.0,14.0,0.1171716819792288,0.02,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0341910,23,1,80000.0,34,2925.0,1,4.0,80000.0,10980.54142857143,5000.0,5.6,5358.641750000002,1750.02,0.43,57000.0,2832.889462365591,800.0,15.5,3.0,0.0,8.0,6.0,2881.188679245283,825.0,13.25,0.2579917830822437,0.16,0,2.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0345198,29,1,50660.0,24,2483.0,1,12704.0,50660.0,24135.5,21774.0,1.0,8659.263333333334,5212.0,100.0,20000.0,4490.076363636364,2013.2,3.142857142857143,1.0,0.0,5.0,4.0,5044.736842105263,2050.0,3.1666666666666665,0.1860361858522244,0.0924588959309268,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0362965,22,0,478874.0,24,23482.0,1,1.0,478874.0,12805.484684684685,2475.0,15.857142857142858,16177.492575757577,1383.0,3.4,150000.0,2257.3952,250.0,75.0,2.0,0.0,6.0,5.0,2340.4839650145773,430.0,49.0,0.1762834641237622,0.101010101010101,0,1.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0355314,28,1,3000000.0,60,72899.0,1,50.0,3000000.0,165336.125,30000.0,6.666666666666667,39613.66129032258,1647.5,24.0,500000.0,42912.21904761904,2000.0,15.0,1.0,0.0,5.0,5.0,42376.41176470588,2000.0,12.142857142857142,0.2595453295377464,0.0666666666666666,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0081507,36,9,1964900.0,60,47296.0,1,0.26,1964900.0,62757.98596153846,2275.0,8.666666666666666,90087.92060714283,0.0,0.13,100000.0,7902.642985074627,2550.0,28.714285714285715,3.0,0.0,5.0,5.0,10018.872881355932,5000.0,16.857142857142858,0.1259225079325809,1.120879120879121,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0132294,37,6,2500000.0,60,57848.0,1,1.0,2500000.0,77115.4,20000.0,7.428571428571429,16409.94727272727,2436.115,0.6,1767388.27,35920.50849056603,6099.0,15.142857142857142,2.0,7.0,8.0,8.0,19017.529411764703,11000.0,9.444444444444445,0.4658020121864898,0.30495,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0179705,44,4,1450000.0,60,35339.0,1,100.0,1450000.0,47405.12068965517,4310.5,8.285714285714286,32219.178082191786,5950.0,12.0,87100.0,3461.1146341463414,1000.0,58.57142857142857,2.0,0.0,8.0,8.0,2759.364667747164,1000.0,68.55555555555556,0.0730114085523598,0.2319916483006611,0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0178420,31,4,1120400.0,60,26097.0,1,92.0,1120400.0,124792.75999999998,27200.0,2.857142857142857,19866.946964285715,7154.395,0.38,825058.1,19277.6653125,1015.0,18.285714285714285,2.0,1.0,4.0,4.0,5364.457627118644,1000.0,9.833333333333334,0.1544774337269245,0.0373161764705882,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0276934,34,3,150000.0,24,7351.0,1,1.0,150000.0,16568.473684210527,2060.0,3.1666666666666665,1629.1271428571424,0.86,0.29,100000.0,10129.91741935484,1770.0,4.428571428571429,2.0,0.0,1.0,1.0,4166.25,1735.0,2.6666666666666665,0.611397139677898,0.8592233009708737,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0277727,34,3,50000.0,8,6618.0,1,2.0,50000.0,22383.9725,21458.5,2.857142857142857,12463.858791208791,8030.3,2.0,30000.0,2739.2911392405063,1030.0,22.571428571428573,1.0,0.0,2.0,2.0,4216.25,2000.0,7.0,0.12237734563159,0.0479996271873616,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0273805,40,3,216000.0,60,5203.0,1,2000.0,216000.0,24125.0,8443.5,2.0,8583.050000000001,1464.4,6.0,40000.0,3690.8516129032255,1015.0,8.857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529886678923616,0.1202108130514597,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0166842,40,5,757300.0,30,30565.0,1,6.0,1428600.0,223571.5325,100000.0,5.6,211058.0453846154,14106.7,0.05,1000000.0,34507.121812865495,3000.0,34.2,3.0,1.0,6.0,3.0,17483.77,5000.0,20.0,0.1543448820473845,0.03,0,3.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0269695,25,3,273300.0,60,5137.0,1,1.0,273300.0,23247.541666666668,1345.0,6.857142857142857,15218.990454545454,2347.4,12.0,115000.0,6854.166074074074,1998.0,19.285714285714285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948340161016626,1.4855018587360596,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0340090,27,1,573500.0,60,13931.0,1,1.0,573500.0,51142.92857142857,3999.5,2.333333333333333,23644.904,11123.5,1.0,22940.0,2623.7880597014923,700.0,11.166666666666666,2.0,0.0,7.0,5.0,1087.85,700.0,3.333333333333333,0.0513030468334833,0.1750218777347168,0,2.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0339410,31,1,142939.0,24,7003.0,1,6.0,142939.0,7948.877551020408,4000.0,7.0,14522.98652173913,8261.0,10.0,33000.0,9787.720666666666,4250.0,4.285714285714286,1.0,0.0,3.0,3.0,1065.0,500.0,2.0,1.2313336825034125,1.0625,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
