"CIF_ID","ACID","SCHM_CODE","ACCT_OPN_DATE"
"0162363",IM21659688,LAL07,2022-04-13 00:00:00.000
"0277559",IM21659172,LAL07,2022-04-11 00:00:00.000
"0185800",IM21680783,LAL07,2022-07-20 00:00:00.000
"0317733",IM21680666,LAL07,2022-07-20 00:00:00.000
"0082881",IM21675556,LAL07,2022-06-27 00:00:00.000
"0280172",IM21675612,LAL07,2022-06-28 00:00:00.000
"0159825",IM21678152,LAL07,2022-07-07 00:00:00.000
"0287171",IM21679039,LAL07,2022-07-13 00:00:00.000
"0054967",IM21675915,LAL07,2022-06-29 00:00:00.000
"0335681",IM21681028,LAL07,2022-07-21 00:00:00.000
"0049990",IM21683901,LAL07,2022-08-03 00:00:00.000
"0179373",IM21684248,LAL07,2022-08-04 00:00:00.000
"0179373",IM21684248,LAL07,2022-08-04 00:00:00.000
"0200538",IM21681858,LAL07,2022-07-26 00:00:00.000
"0311710",IM21676067,LAL07,2022-06-29 00:00:00.000
"0191604",IM21674922,LAL07,2022-06-24 00:00:00.000
"0195373",IM21681193,LAL07,2022-07-22 00:00:00.000
"0290574",IM21674807,LAL07,2022-06-23 00:00:00.000
"0088555",IM21683356,LAL07,2022-08-01 00:00:00.000
"0082730",IM21679680,LAL07,2022-07-15 00:00:00.000
"0070706",IM21676142,LAL07,2022-06-29 00:00:00.000
"0184530",IM21682062,LAL07,2022-07-26 00:00:00.000
"0335235",IM21680836,LAL07,2022-07-20 00:00:00.000
"0165741",IM21674913,LAL07,2022-06-24 00:00:00.000
"0136868",IM21676890,LAL07,2022-07-02 00:00:00.000
"0179373",IM21684247,LAL07,2022-08-04 00:00:00.000
"0179373",IM21684247,LAL07,2022-08-04 00:00:00.000
"0325979",IM21684473,LAL07,2022-08-05 00:00:00.000
"0114487",IM21685427,LAL07,2022-08-11 00:00:00.000
"0167410",IM21678079,LAL07,2022-07-07 00:00:00.000
"0046370",IM21677778,LAL07,2022-07-06 00:00:00.000
"0136868",IM21682484,LAL07,2022-07-28 00:00:00.000
"0060605",IM21697598,LAL07,2022-10-06 00:00:00.000
"0083032",IM21697980,LAL07,2022-10-07 00:00:00.000
"0339875",IM21704909,LAL07,2022-11-03 00:00:00.000
"0156461",IM21697034,LAL07,2022-10-04 00:00:00.000
"0178515",IM21698528,LAL07,2022-10-11 00:00:00.000
"0193124",IM21704150,LAL07,2022-11-01 00:00:00.000
"0035567",IM21703987,LAL07,2022-10-31 00:00:00.000
"0144484",IM21706458,LAL07,2022-11-10 00:00:00.000
"0193977",IM21708580,LAL07,2022-11-18 00:00:00.000
"0187714",IM21701753,LAL07,2022-10-25 00:00:00.000
"0273371",IM21708106,LAL07,2022-11-17 00:00:00.000
"0358135",IM21708607,LAL07,2022-11-18 00:00:00.000
"0189606",IM21703976,LAL07,2022-10-31 00:00:00.000
"0044997",IM21705057,LAL07,2022-11-03 00:00:00.000
"0356787",IM21705587,LAL07,2022-11-07 00:00:00.000
"0029489",IM21698757,LAL07,2022-10-12 00:00:00.000
"0310180",IM21706531,LAL07,2022-11-10 00:00:00.000
"0138631",IM21700138,LAL07,2022-10-18 00:00:00.000
"0353711",IM21708873,LAL07,2022-11-21 00:00:00.000
"0163584",IM21698728,LAL07,2022-10-12 00:00:00.000
"0229523",IM21705990,LAL07,2022-11-08 00:00:00.000
"0277630",IM21705584,LAL07,2022-11-07 00:00:00.000
"0108348",IM21699565,LAL07,2022-10-14 00:00:00.000
"0329589",IM21743807,LAL07,2023-03-27 00:00:00.000
"0309128",IM21745441,LAL07,2023-03-30 00:00:00.000
"0035567",IM21750743,LAL07,2023-04-14 00:00:00.000
"0118575",IM21648083,LAL07,2022-02-23 00:00:00.000
"0156490",IM21649984,LAL07,2022-03-03 00:00:00.000
"0130023",IM21646087,LAL07,2022-02-14 00:00:00.000
"0098725",IM21668365,LAL07,2022-05-25 00:00:00.000
"0060812",IM21668842,LAL07,2022-05-27 00:00:00.000
"0328431",IM21664770,LAL07,2022-05-10 00:00:00.000
"0089496",IM21670279,LAL07,2022-06-03 00:00:00.000
"0328478",IM21667538,LAL07,2022-05-21 00:00:00.000
"0061384",IM21672715,LAL07,2022-06-14 00:00:00.000
"0118600",IM21673223,LAL07,2022-06-16 00:00:00.000
"0276585",IM21667875,LAL07,2022-05-24 00:00:00.000
"0002636",IM21665692,LAL07,2022-05-13 00:00:00.000
